id,user,screen_name,date,Tweet,lang,reply_id,quote_id,retweet_id,hour,day,Stance,Target
1246971503507312643,1144685334204227584,TheSunUS,2020-04-06 01:22:28+00:00,Trump says US bought 29 million hydroxychloroquine pills after Fauci clashed with White House over unproven coronavirus drug  https://t.co/nhO2c7q9En,en,None,None,None,2020-04-06 01:00:00+00:00,2020-04-06 00:00:00+00:00,AGAINST,hcq
1247992577749446656,48049813,meerabee,2020-04-08 20:59:51+00:00,Hydroxychloroquine: What’s Known About Treating the Coronavirus - The Atlantic https://t.co/jD0Y2nGUNr,en,None,None,None,2020-04-08 21:00:00+00:00,2020-04-09 00:00:00+00:00,NONE,hcq
1252305584487124995,15780348,john_wilkerson,2020-04-20 18:38:12+00:00,"Cigna is using claims data to get a sense of whether autoimmune patients, who were taking hydroxychloroquine before the pandemic, are protected against getting COVID-19. Results available as early as this week, Cigna’s Steve Miller said.",en,None,None,None,2020-04-20 19:00:00+00:00,2020-04-21 00:00:00+00:00,NONE,hcq
1247062885215453185,411626852,MacNicol1957,2020-04-06 07:25:35+00:00,If Trump had ssid “No I will not allow Hydroxychloroquine to be used on these Covid patients” the MSM would say he is allowing people to die witholding the medcine!! https://t.co/4jJoHos35g,en,None,1246947934324867072,None,2020-04-06 07:00:00+00:00,2020-04-06 00:00:00+00:00,FAVOR,hcq
1246551942874226689,798651693282054145,kellylangston09,2020-04-04 21:35:17+00:00,@JDiamond1 @realDonaldTrump Why did he just tell us people with lupus if we’re on #Hydroxychloroquine  we are absolutely safe from getting #COVID19  we aren’t we are at high risk of dying if we catch this! #LiarInChief #TrumpLiesAmericansDie #TrumpLiesMatter #TrumpPressBriefing #TrumpOwnsEveryDeath,en,1.2465286127125668e+18,None,None,2020-04-04 22:00:00+00:00,2020-04-05 00:00:00+00:00,AGAINST,hcq
1249209245192654851,1380030650,marcbakes,2020-04-12 05:34:27+00:00,"@allan_crawshaw We have to pin the dead on this asshole NOW before he kills more!

Deep incompetence causing death. Make him take the medicine he tells other to take.

He's a fucking cult. #TrumpCult #COVID19 #chloroquine",en,1.2483073358622065e+18,None,None,2020-04-12 06:00:00+00:00,2020-04-12 00:00:00+00:00,AGAINST,hcq
1250424494021152771,1235629220283314177,niro60487270,2020-04-15 14:03:25+00:00,"Orlando Health, which treats with hydroxychloroquine, has seen it's number o f hospitalized COVID-19 patients fall from 58 on April 8 to 32 in Tuesday morning. 

https://t.co/tOSdLhwZnr",en,None,None,None,2020-04-15 14:00:00+00:00,2020-04-16 00:00:00+00:00,FAVOR,hcq
1247723709781204992,447986657,jasonwadespies,2020-04-08 03:11:28+00:00,"Detroit rep says hydroxychloroquine, Trump helped save her life amid COVID-19 fight https://t.co/sjxVvQAoxF via @freep",en,None,None,None,2020-04-08 03:00:00+00:00,2020-04-08 00:00:00+00:00,FAVOR,hcq
1254228667842035713,244605913,maga_cdr,2020-04-26 01:59:51+00:00,@CDCgov @US_FDA We need over the counter #hydroxychloroquine,en,1.2541290552192983e+18,None,None,2020-04-26 02:00:00+00:00,2020-04-26 00:00:00+00:00,FAVOR,hcq
1249383970896326656,3401820741,hawthornberries,2020-04-12 17:08:45+00:00,BBC News - Hydroxychloroquine: The Indians worried over export of unproven 'corona drug' to US https://t.co/nCXI6aY570,en,None,None,None,2020-04-12 17:00:00+00:00,2020-04-13 00:00:00+00:00,AGAINST,hcq
1246650715298283520,830886553123700736,MontyBoa99,2020-04-05 04:07:46+00:00,"@RatioedAgain @gregsandiego @atrupar @MarginalizedO Pushing hydroxychloroquine as an effective treatment vs #COVID19 causes hoarding &amp; placebo use. That creates shortages for those who depend on it.

72% of Spanish doctors use it. But it hasn't changed their high mortality #'s. And only 7 % of Japanese docs use it.

#Fail. https://t.co/5NCRJQVJVb",en,1.246640520509698e+18,None,None,2020-04-05 04:00:00+00:00,2020-04-05 00:00:00+00:00,AGAINST,hcq
1252338292055400450,1026147457250549761,BurnessSteve,2020-04-20 20:48:10+00:00,NEWSWEEK DELIBERATELY PUBLISH A TOTAL LIE REGARDING THE DOJ (AND FDA) approving issue of HYDROXYCHLOROQUINE TO CORONAVIRUS PATIENTS. NEITHER ONE OF THESE BODIES IS COMPETENT TO PRESCRIBE THIS DRUG FOR UNRESTRICTED USE ON CORONAVIRUS PATIENTS.,en,None,None,None,2020-04-20 21:00:00+00:00,2020-04-21 00:00:00+00:00,AGAINST,hcq
1246181543313313793,415124181,caliufohvnt,2020-04-03 21:03:27+00:00,@BuckSexton Trump’s HydroxyChloroquine allows 103-year old Covid-19 patient to survive and celebrate his 104th birthday two days ago (oldest known Covid-19 survivor in the world).  https://t.co/Pc8piWphf3 https://t.co/wa2dv4XkNK,en,1.2461543009230316e+18,None,None,2020-04-03 21:00:00+00:00,2020-04-04 00:00:00+00:00,FAVOR,hcq
1246254592771403777,840410943444017154,TXTrumpette89,2020-04-04 01:53:43+00:00,"Henry Ford uses hydroxychloroquine to treat COVID-19 symptoms, says benefits outweigh risks 

https://t.co/DmqnxIb7HX",en,1.2462542839531807e+18,None,None,2020-04-04 02:00:00+00:00,2020-04-04 00:00:00+00:00,FAVOR,hcq
1246466152403890176,41444233,coopersampson,2020-04-04 15:54:23+00:00,"@UrTeams @_ReaalAmerican_ @FLOTUS @VP ""The real push [against] hydroxychloroquine is the fact that Donald Trump liked it. If Donald Trump said the sun came up in the morning, they'd say, 'Oh no, that's a Chinese lightbulb in the sky. It just is perverse."" #DemocratsTheEnemyWithin  https://t.co/VFUtOgr5B9",en,1.2464294278750986e+18,None,None,2020-04-04 16:00:00+00:00,2020-04-05 00:00:00+00:00,FAVOR,hcq
1246948745335341056,15293889,rtcoastrefugee,2020-04-05 23:52:02+00:00,@KellyO O'Donnell -if you or a friend or a member of the family contracts COVID-19 DON'T UNDER ANY CIRCUMSTANCES TAKE HYDROXYCHLOROQUINE.  DONT TAKE IT.  TRUMP IS NOT A DOCTOR.  IT MAY WORK BUT BETTER TO DIE BASED ON YOUR IMPERTINENT QUESTION TO THE PRESIDENT.,en,1.2469004829180232e+18,None,None,2020-04-06 00:00:00+00:00,2020-04-06 00:00:00+00:00,AGAINST,hcq
1245293819559583744,120603927,janlastname,2020-04-01 10:15:57+00:00,"Michigan Democrat Governor Asks Feds for Hydroxychloroquine to Treat Coronavirus, Four Days After Banning Use... https://t.co/e1Vfu7593u via @thelastrefuge2",en,None,None,None,2020-04-01 10:00:00+00:00,2020-04-01 00:00:00+00:00,FAVOR,hcq
1251924242544852993,1045105184492474368,Delta5by5Dawn,2020-04-19 17:22:53+00:00,"@mamazilli @bigredwavenow President Donald Trump has warned India that the US may retaliate if it did not export anti-malarial drug hydroxychloroquine despite his personal request, saying he would be surprised if New Delhi did not relent as it has good relations with Washington.
https://t.co/LIhOOT1EEr",en,1.251923744085422e+18,None,None,2020-04-19 17:00:00+00:00,2020-04-20 00:00:00+00:00,NONE,hcq
1247286356985942017,25673390,dcgalex,2020-04-06 22:13:35+00:00,"Top story: Coronavirus live news: Boris Johnson in hospital as Trump again touts hydroxychloroquine | World news | The Guardian https://t.co/JVetIXZdXK, see more https://t.co/KRXkFHiZfD",en,None,None,None,2020-04-06 22:00:00+00:00,2020-04-07 00:00:00+00:00,NONE,hcq
1253573489094770688,89267429,bandee_de,2020-04-24 06:36:24+00:00,"@GOP @GOPLeader @GOPChairwoman @SenateGOP @Mike_Pence @WhiteHouse @FoxNews
This is a brilliant idea from the stable genius! You should advise all republicans in the country to go for it. Take #chloroquine in addition. https://t.co/bC8Lkq9nEj",en,None,1253451487415619586,None,2020-04-24 07:00:00+00:00,2020-04-24 00:00:00+00:00,AGAINST,hcq
1249875769263824901,390687511,PubliusValeriu,2020-04-14 01:42:59+00:00,"@JoeNBC Well Joey if I had to choose between a CIA assessment, (remember those WMD’s), and a potentially life safe drug endorsed by thousands of Dr’s that choice is easy. But I bet Joey if you or someone in your family had Covid-19, the hydroxychloroquine would be flowing like water.",en,1.2498669713002004e+18,None,None,2020-04-14 02:00:00+00:00,2020-04-14 00:00:00+00:00,FAVOR,hcq
1254921642893103104,839465876994813952,DefyCCC,2020-04-27 23:53:29+00:00,"@SaraCarterDC COVID-19 Treatment Panel falsely disparaged #Hydroxychloroquine. It gave better ranking to untested remdesivir, patented &amp; manufactured by Gilead.

Panel majority had ties to Gilead. 2 out of 3 co-chairs received, but failed to disclose Gilead funding.

https://t.co/Ccoy0XpVUq https://t.co/qBFewH1FKy",en,1.2548855322926367e+18,None,None,2020-04-28 00:00:00+00:00,2020-04-28 00:00:00+00:00,FAVOR,hcq
1250379123530313728,79266480,BaltCoSun,2020-04-15 11:03:08+00:00,Maryland-based medical professionals and patients who have been prescribed chloroquine for autoimmune disorders say they’re encountering shortages of the drug at pharmacies after President Donald Trump touted it as a potential COVID-19 treatment. https://t.co/It8pWqc5un,en,None,None,None,2020-04-15 11:00:00+00:00,2020-04-15 00:00:00+00:00,NONE,hcq
1247706396357005314,1247676666555568128,Klorena_k,2020-04-08 02:02:40+00:00,"@WillyGoode @CNN If the scientists that discredit hydroxychloroquine had any real knowledge about any drug over 75 thousand people wouldn't have been killed by covid 19 in the world. Over 10 thousand just in US. Yet, hydroxychloroquine must be combined with azitromycine to work better.",en,1.2477050774873702e+18,None,None,2020-04-08 02:00:00+00:00,2020-04-08 00:00:00+00:00,FAVOR,hcq
1246977190870343681,888075338437316610,Tiredame1,2020-04-06 01:45:04+00:00,"Inside the epic White House fight over hydroxychloroquine
https://t.co/vd6Hy4wjpC",en,None,None,None,2020-04-06 02:00:00+00:00,2020-04-06 00:00:00+00:00,NONE,hcq
1245524988423213056,1199434267169873924,JesseLohse,2020-04-02 01:34:32+00:00,@scrowder I have the #chloroquine treatment docs for #coronavirus as far back as 2008. https://t.co/HxieefI9nn,en,None,None,None,2020-04-02 02:00:00+00:00,2020-04-02 00:00:00+00:00,FAVOR,hcq
1253751855995379713,183961413,stellasplace1,2020-04-24 18:25:10+00:00,"@galaxiou @aynex @MollyJongFast @joelpollak @BreitbartNews 37 percent is bigger than 32 percent, and much bigger than what you originally said. There were fifteen choices. 

FTA: An international poll of thousands of doctors rated the Trump-touted anti-malaria drug hydroxychloroquine the best treatment for the novel coronavirus.",en,1.253751154682577e+18,None,None,2020-04-24 18:00:00+00:00,2020-04-25 00:00:00+00:00,FAVOR,hcq
1253011007926124551,3131199857,au5tink,2020-04-22 17:21:18+00:00,"Veterans With #COVIDー19 Given Trump-Touted #Hydroxychloroquine Showed No Benefits, Study Finds via @forbes https://t.co/hiMfFDxvu9",en,None,None,None,2020-04-22 17:00:00+00:00,2020-04-23 00:00:00+00:00,AGAINST,hcq
1255378021789417474,1132987971622363142,Free_AmericaUSA,2020-04-29 06:06:58+00:00,"#QAnon #MAGA 

#ThesePeopleAreEVIL 

#BillGatesOfHell 

#ArrestFauci #ArrestBillGates #ArrestBirx 

#CrimesAgainstHumanity 

TAKE #hydrochloroquine
#chlorinedioxide 

#sunlight

#COVID19 #coronavirus #COVID #workingfromhome #tuesdayvibes https://t.co/eIvVTTf97s https://t.co/fV6aN3XLju",en,None,1254308430879342592,None,2020-04-29 06:00:00+00:00,2020-04-29 00:00:00+00:00,FAVOR,hcq
1252172155846119425,1113879556178362368,MollySaatchi,2020-04-20 09:48:00+00:00,"Yet @marcthiessen won't get #Hydroxychloroquine for his dying mother...
These journalists truly are scum... https://t.co/ctw2JscYCe",en,None,1252083574137778176,None,2020-04-20 10:00:00+00:00,2020-04-20 00:00:00+00:00,FAVOR,hcq
1253028108757643264,95931911,BertDohmen,2020-04-22 18:29:15+00:00,"Three gov entities should be eliminated, ASAP: NIH, CDC, FDA. Tools of huge firms they allegedly regulate. Policies are not supported by science. NIH now says HYDROXYCHLOROQUINE, which is used with great success throughout EU, should not be used. UNBELIEVABLE! @realDonaldTrump",en,None,None,None,2020-04-22 18:00:00+00:00,2020-04-23 00:00:00+00:00,FAVOR,hcq
1247493066950410240,258102381,SkidWillie,2020-04-07 11:54:59+00:00,"(Democrat) Detroit rep says hydroxychloroquine, Trump helped save her life amid COVID-19 fight
 https://t.co/Id3wK9dXae",en,None,None,None,2020-04-07 12:00:00+00:00,2020-04-07 00:00:00+00:00,FAVOR,hcq
1252925758827307008,3846363435,Tonypapa9,2020-04-22 11:42:33+00:00,"We acknowledge that Chloroquine was a maybe a hoax but we have seen from anecdotal evidence that a well placed spray of natural capsaicin really does help with Covid sufferers.
#PepperSpray
#ChloroquineHoax
#MAGA is a fukked up clown show

https://t.co/zrbSuVSy5O",en,None,None,None,2020-04-22 12:00:00+00:00,2020-04-22 00:00:00+00:00,AGAINST,hcq
1250333008269160448,1004298129540182016,AIRNES_Shillong,2020-04-15 07:59:53+00:00,"NES will b'cast on 15/04/2020 at 9:16pm a telephonic interview with Dr OP Dhakal, Professor, Medicine, Sikkim Manipal Institute of Medical Sciences, Gangtok on ""Understanding Covid19, hydroxychloroquine and it's usage."" @airgangtok #IndiaFightsCorona #Hydroxychloroquine",en,None,None,None,2020-04-15 08:00:00+00:00,2020-04-15 00:00:00+00:00,NONE,hcq
1254540448456114176,1225424892675256322,TukadiyaJignesh,2020-04-26 22:38:45+00:00,coronavirus: Canada warns against chloroquine use as coronavirus treatment – Times of India https://t.co/CVXt8dErGc,en,None,None,None,2020-04-26 23:00:00+00:00,2020-04-27 00:00:00+00:00,AGAINST,hcq
1253410624366718976,57544556,WonderBitchToo,2020-04-23 19:49:14+00:00,"@KarlSmith_maybe @Alyssa_Milano A new, unpublished study found that hydroxychloroquine, a drug President Trump has cited as key in fighting coronavirus, has a higher death rate among coronavirus patients compared to those not on the drug.",en,1.253408949510058e+18,None,None,2020-04-23 20:00:00+00:00,2020-04-24 00:00:00+00:00,AGAINST,hcq
1253567790692200448,2686106365,bodhibrian,2020-04-24 06:13:46+00:00,"These sorts of articles  show doctors and journalists with no keen interest or enthusiasm that a cure for #COVID19 
Might have been found. They resent it and seek ways to malign hydroxychloroquine protocol",en,1.2535624522492436e+18,None,None,2020-04-24 06:00:00+00:00,2020-04-24 00:00:00+00:00,FAVOR,hcq
1246489208904200197,2859441170,AndGermaine,2020-04-04 17:26:00+00:00,"Who dropped ball #acosta?
Mainstream media! calls #HydroxychloroquineAndAzithromycin #SnakeOil while docs on front lines in Spain, Italy, France, China, and all over US using w very promising results. 
https://t.co/KUl6Cc2Oe3",en,None,None,None,2020-04-04 17:00:00+00:00,2020-04-05 00:00:00+00:00,FAVOR,hcq
1247366418632282113,1333728770,JAYANTH40830762,2020-04-07 03:31:43+00:00,@gobblefunk_ You think big pharma wants a cheap drug like Hydroxychloroquine imported from India to cure COVID-19? There are $ billions at stake here. And now you know why Fauci dismisses it. Fauci is reportedly a BIG Pharma puppet. Trump knows this &amp; has sidelined him.,en,1.2472047158651085e+18,None,None,2020-04-07 04:00:00+00:00,2020-04-07 00:00:00+00:00,FAVOR,hcq
1247062486521503744,133626533,shahpinakin,2020-04-06 07:24:00+00:00,"New must watch video, Dr. Zelenko went on to explain that hydroxychloroquine helps zinc penetrate the cell (zinc decelerates viral replication in the cell).#Iran #covid19iran #irancoronavirus https://t.co/BXJsCyWCnx",en,None,None,None,2020-04-06 07:00:00+00:00,2020-04-06 00:00:00+00:00,FAVOR,hcq
1246972099488432130,936377724,bondi_izzy,2020-04-06 01:24:50+00:00,".@RudyGiuliani"" ...three blind tests"" drug testing too much? You want people to use #Hydroxychloroquine experimentally (Trump's #NothingToLose argument)?
What of the side-effects, like BLINDNESS?
#FoxNews @FoxNews knows about litigation risk.
https://t.co/IfYP04rXqv
#COVID19 https://t.co/hAhDHQeONp",en,1.246950348914221e+18,1246898686237515776,None,2020-04-06 01:00:00+00:00,2020-04-06 00:00:00+00:00,AGAINST,hcq
1254877582396256256,919696265021079552,cryptonephilim,2020-04-27 20:58:24+00:00,"31/ Highschool football coach beats Covid-19.

He credits the controversial hydroxychloroquine as a ""game changer"" in his recovery.

Credit @niro60487270 

https://t.co/WfPgv0EZE5",en,1.2548773440381788e+18,None,None,2020-04-27 21:00:00+00:00,2020-04-28 00:00:00+00:00,FAVOR,hcq
1250464591613579264,634917234,Robrokop,2020-04-15 16:42:45+00:00,@C19Collective is hydroxychloroquine being given often to inpatient covid patients or do we need more studies on it?,en,None,None,None,2020-04-15 17:00:00+00:00,2020-04-16 00:00:00+00:00,NONE,hcq
1247337792906166273,59586052,MamaInfosaurus,2020-04-07 01:37:58+00:00,The #TDS infected are foaming at the mouth that they can’t bring @POTUS down with this #pandemic. It shows just how deranged they truly are. #FakeNews #LiberalismIsAMentalDisorder #ChineseBioterrorism #HydroxychloroquineAndAzithromycin https://t.co/CcjYHBqIio,en,None,1247308351546908672,None,2020-04-07 02:00:00+00:00,2020-04-07 00:00:00+00:00,FAVOR,hcq
1252873916818710530,143179140,YattiSingh,2020-04-22 08:16:33+00:00,Use of hydroxychloroquine shows no benefit for treating coronavirus patients: Report https://t.co/WBSb4LvGlO,en,None,None,None,2020-04-22 08:00:00+00:00,2020-04-22 00:00:00+00:00,AGAINST,hcq
1253884253357703169,1223746005885210625,NASANERD1,2020-04-25 03:11:16+00:00,"The rest of the world is saving lives with #Hydroxychloroquine   

Democrat's rabid bid for power could kill you as they and their bootlicker press have demonized the best tool we have to save #COVID patients.",en,None,None,None,2020-04-25 03:00:00+00:00,2020-04-25 00:00:00+00:00,FAVOR,hcq
1245869932308361216,2409166076,g_ggmt,2020-04-03 00:25:13+00:00,"@dcexaminer @SenTomCotton Orange Man Bad
Hate Trump No Matter What

And now !

Hydroxychloroquine rated 'most effective therapy' by doctors for coronavirus: Global survey https://t.co/gyvEomYEN2",en,1.245840211180839e+18,None,None,2020-04-03 00:00:00+00:00,2020-04-03 00:00:00+00:00,FAVOR,hcq
1247897052349992970,1197934139225149441,BraithViv,2020-04-08 14:40:16+00:00,Swedish hospitals abandon trial of promising malaria drug chloroquine for coronavirus patients after ... #Topbuzz https://t.co/peoZK8URmu,en,None,None,None,2020-04-08 15:00:00+00:00,2020-04-09 00:00:00+00:00,AGAINST,hcq
1247000469664194560,1222735960594505728,OnTotem,2020-04-06 03:17:34+00:00,@WhiteHouse Looks like Trump Organization is getting kick backs from companies that make anti-Malaria drugs (hydroxychloroquine).. else why does he have to push an unproven theory about curing Covid-19 using hydroxychloroquine.. something is not right.,en,1.2469451327604367e+18,None,None,2020-04-06 03:00:00+00:00,2020-04-06 00:00:00+00:00,AGAINST,hcq
1247028903140569088,766855264867725312,t3tragrammat0n,2020-04-06 05:10:33+00:00,"@jyzg @zwitterion1 @EricTopol “An international poll of thousands of doctors rated the Trump-touted anti-malaria drug hydroxychloroquine the best treatment for the novel coronavirus.”
https://t.co/pj0kwMXXnN",en,1.2470273848192942e+18,None,None,2020-04-06 05:00:00+00:00,2020-04-06 00:00:00+00:00,FAVOR,hcq
1248100085621297153,3272301115,TBlackwe85,2020-04-09 04:07:03+00:00,"#MisconductAtTheWhiteHouse: Don’t listen to @realDonaldTrump because #TrumpKnew that #Hydroxychloroquine is used treat malaria, lupus and of course  arthritis and it’s not approved for #COVIDー19 https://t.co/Z9zDcFLnHL",en,None,1243145923842244612,None,2020-04-09 04:00:00+00:00,2020-04-09 00:00:00+00:00,AGAINST,hcq
1253917653518950401,221618096,ControversyDay,2020-04-25 05:23:59+00:00,"Leaked White House emails reveal behind the scenes battle over chloroquine in coronavirus response 
https://t.co/FAes44u41j",en,None,None,None,2020-04-25 05:00:00+00:00,2020-04-25 00:00:00+00:00,NONE,hcq
1251047280775290880,902440729640710145,EBCNEWSs,2020-04-17 07:18:09+00:00,"@LucyCormack @smh What is #Hydroxychloroquine ??? How does it work a against #COVID19??

https://t.co/vOgIIcR2CI",en,1.251016167113687e+18,None,None,2020-04-17 07:00:00+00:00,2020-04-17 00:00:00+00:00,NONE,hcq
1247636191714906112,3708720682,caughtinachaos,2020-04-07 21:23:42+00:00,Stealing masks from other countries and stockpiling hydroxychloroquine — what has America become? https://t.co/FL2AEYvgrz,en,None,None,None,2020-04-07 21:00:00+00:00,2020-04-08 00:00:00+00:00,NONE,hcq
1248128032763555840,34538776,Prem_S,2020-04-09 05:58:06+00:00,"""But there are real doctors who are recommending this [hydroxychloroquine]. It really is outrageous...I would ask him and all of CNN and MSNBC &amp; all the rest of them: If you get this coronavirus, will you now commit to us that you will not take this drug?"" https://t.co/UXIXHKXucg",en,None,None,None,2020-04-09 06:00:00+00:00,2020-04-09 00:00:00+00:00,FAVOR,hcq
1249846971436695552,469913850,pasqueflower19,2020-04-13 23:48:33+00:00,South Dakota Gov. Kristi Noem announces statewide hydroxychloroquine trial to formally test its effectiveness against COVID-19 https://t.co/k0o46pJNpO,en,None,None,None,2020-04-14 00:00:00+00:00,2020-04-14 00:00:00+00:00,NONE,hcq
1249978140480245760,63843995,slked,2020-04-14 08:29:46+00:00,WAKE UP!! PEOPLE #Hydroxychloroquine WORKS!!! https://t.co/ojazPv9RPJ,en,None,1249706839404666881,None,2020-04-14 08:00:00+00:00,2020-04-14 00:00:00+00:00,FAVOR,hcq
1247218065558900736,46006687,djtrice6,2020-04-06 17:42:13+00:00,"Chloroquine is biggest
Cures coronavirus
Cures flu?
Cures Hiv?
Cures Rhino virus?
Any other virus?

We have the cures!",en,None,None,None,2020-04-06 18:00:00+00:00,2020-04-07 00:00:00+00:00,FAVOR,hcq
1253461178011000835,16725512,ZenithUpwards,2020-04-23 23:10:07+00:00,"No one needs a medical degree to look at Australia, Singapore, Florida, Louisiana-their ALREADY HOT TEMPERATURES, RISING #CORONAVIRUS CASES &amp; DEATHS...&amp; then say, well, it will go away when it gets warm in... Washington, DC. #hydrochloroquine Now, the SUN?More foolishness. #Trump https://t.co/1SVbuoaLTO",en,None,1253458512438611979,None,2020-04-23 23:00:00+00:00,2020-04-24 00:00:00+00:00,NONE,hcq
1248297419600732165,915494545,Joe83452329,2020-04-09 17:11:11+00:00,"@KimTruthMatters @WalshFreedom Doctors have voiced hydroxychloroquine is very effective.

https://t.co/D9jbwlNext

https://t.co/HLRKaYgS1O

https://t.co/5jL7VBTbGi

https://t.co/d2OSfhjNYQ

https://t.co/HfhnZJpa3h

https://t.co/SUidgfiFH8

https://t.co/ko9B8ZChkN

https://t.co/ouCNedn5FV",en,1.2482961143960904e+18,None,None,2020-04-09 17:00:00+00:00,2020-04-10 00:00:00+00:00,FAVOR,hcq
1246031932581982209,86704250,aprus,2020-04-03 11:08:57+00:00,Aradian Ship:   Serum for Corona we recommend 2: hydroxy 5: chloroquine with nuclear chaser phenobarbital.,en,None,None,None,2020-04-03 11:00:00+00:00,2020-04-03 00:00:00+00:00,FAVOR,hcq
1253218483351019520,260885614,KimPKAG2020,2020-04-23 07:05:44+00:00,"🚨YUGE! 1,450 Covid-19 Patients treated. 

💊405 high risk patients treated early with 3 drug protocol:
Hydroxychloroquine
Azithromycin
Zinc  

💊RESULTS = 2 deaths, 4 on respirators &amp; survived. Others fully recovered!

🚨90% REDUCTION IN DEATH! 

Why doesn’t DS want you to know? https://t.co/HPdmKlHdmt https://t.co/KX1MDECqBw",en,None,1253207273712816130,None,2020-04-23 07:00:00+00:00,2020-04-23 00:00:00+00:00,FAVOR,hcq
1247557456127025152,3344863241,snpsandsnRNPs,2020-04-07 16:10:50+00:00,"@Locust_2 @nytimes An Emergency Use Authorization to enable doctors who cannot enroll their COVID-19 patients in a clinical trial testing hydroxychloroquine to obtain the drug from the national stockpile and prescribe it off-label...is not the same thing as an FDA approval.

https://t.co/IEZWIN0L17",en,1.2474858484106035e+18,None,None,2020-04-07 16:00:00+00:00,2020-04-08 00:00:00+00:00,AGAINST,hcq
1254950114180947968,1243336198493556736,Marie94167358,2020-04-28 01:46:37+00:00,"@StuStu05419020 @atrupar @Acyn https://t.co/qhcYPOmPtV how do you explain so many countries using it? Hydroxychloroquine doesn't work in intensive care every body knows that. It has to be given the 10th days max, if possible the sixth",en,1.2530234026145014e+18,None,None,2020-04-28 02:00:00+00:00,2020-04-28 00:00:00+00:00,FAVOR,hcq
1247401529612566530,882084108360462337,DRBMeldrum,2020-04-07 05:51:14+00:00,Hydroxychloroquine rated ‘most effective therapy’ by doctors for coronavirus: Global survey - https://t.co/jvNxR3dp0U - @washtimes,en,None,None,None,2020-04-07 06:00:00+00:00,2020-04-07 00:00:00+00:00,FAVOR,hcq
1246650878414774272,66514577,madrascat,2020-04-05 04:08:25+00:00,Think trump bought stock in hydroxychloroquine? https://t.co/LvXh8dRCss,en,None,1246557988082647047,None,2020-04-05 04:00:00+00:00,2020-04-05 00:00:00+00:00,NONE,hcq
1247005284624748544,210736518,dapplegraypony,2020-04-06 03:36:42+00:00,"@KimDeaBueno @TheRightMelissa Dr. Vladimir Zelenko has now successfully treated 699 COVID-19 patients in New York for the coronavirus. Zelenko reported 100 percent success  of hydroxychloroquine, in combination with azithromycin (Z-Pak), an antibiotic to treat secondary infections, and zinc sulfate.",en,1.2469972767544975e+18,None,None,2020-04-06 04:00:00+00:00,2020-04-06 00:00:00+00:00,FAVOR,hcq
1246460716732887041,84752791,KathyM0909,2020-04-04 15:32:47+00:00,"#ABC says there's a shortage of #Hydroxychloroquine? Heard pharma don't make it cause they can't make enough money- it's it true? Are #Democrats stopping this? Pharma needs 2 get off their ass and get going! 
#coronavirus #CoronavirusPandemic  #CoronavirusUSA #RemoveEveryDemocrat",en,None,None,None,2020-04-04 16:00:00+00:00,2020-04-05 00:00:00+00:00,FAVOR,hcq
1245394424445591558,1174471561987805186,TruthHammer888,2020-04-01 16:55:43+00:00,"Media forgets to report that Trump Executive Order 13887 puts the FDA &amp; CDC under DoD command during a Pandemic response...

No wonder the FDA approved hydroxychloroquine so fast...",en,1.2453894301409853e+18,None,None,2020-04-01 17:00:00+00:00,2020-04-02 00:00:00+00:00,AGAINST,hcq
1247411926767816704,17587311,avinashiitd,2020-04-07 06:32:33+00:00,"India allows hydroxychloroquine export to fight COVID.

This medicine is NOT available in the market to Indians for sometime.

We have a strong govt to fight #CoronavirusOutbreakindia",en,1.2473933581897032e+18,None,None,2020-04-07 07:00:00+00:00,2020-04-07 00:00:00+00:00,NONE,hcq
1254093486879649792,1225504695885627393,Trumpiest2,2020-04-25 17:02:41+00:00,@PamelaESciGal the VA patients were late stage covid-19. Hydroxychloroquine cocktail is effective in early stage. Do some research! https://t.co/bXLUP6Tlhm,en,None,1253121320763772929,None,2020-04-25 17:00:00+00:00,2020-04-26 00:00:00+00:00,FAVOR,hcq
1248669886085246978,737225019122548736,manadhoolive,2020-04-10 17:51:14+00:00,"abdulla_shahid: Thank you government of India, for approving Maldives’ request for  Hydroxychloroquine, which is being called a game changer in the fight against #Covid19. A friend in need is truly a friend indeed! 

narendramodi 
DrSJaishankar
MEAIndia",en,None,None,None,2020-04-10 18:00:00+00:00,2020-04-11 00:00:00+00:00,FAVOR,hcq
1254177087247863808,375207351,jcarte10,2020-04-25 22:34:53+00:00,@jude_heller @Italianmike @realDonaldTrump And more survived COVID19 because he raised the question of Hydroxychloroquine. What we already know is those with underlying conditions before they get COVID-19 probably are going to survive regardless right? Isn’t that the reason for the lockdown? https://t.co/bFaAeqh5AG,en,1.2541690233167217e+18,None,None,2020-04-25 23:00:00+00:00,2020-04-26 00:00:00+00:00,FAVOR,hcq
1246125059028275200,1057962097072635904,segzy_agent,2020-04-03 17:19:00+00:00,Very very correct. Disclosing it will have us dealing with emergency cases of individuals who overdosed on a drug that wasn't prescribed to them. We saw it weeks before with chloroquine. https://t.co/dEXrOSJMPi,en,None,1246094369997959170,None,2020-04-03 17:00:00+00:00,2020-04-04 00:00:00+00:00,NONE,hcq
